Time, (DWRT ATMO) Humidity, (DWRT ATMO) Pressure, (DWRT ATMO) Temperature 1, (DWRT ATMO) Temperature 2, (DWRT CPU) ????????????????????????????????????????????????????????????????, (DWRT CPU) Acceleration, (DWRT CPU) Correction Factor, (DWRT CPU) Distance, (DWRT CPU) Distance 1, (DWRT CPU) Engine RPM, (DWRT CPU) Force, (DWRT CPU) Force 1, (DWRT CPU) Force Drum 1, (DWRT CPU) Gear Ratio, (DWRT CPU) Inductive 1 Signal Strength, (DWRT CPU) Inductive 2 Signal Strength, (DWRT CPU) Internal Temp 1, (DWRT CPU) Internal Temp 2, (DWRT CPU) LC1 Volts Petrol AFR, (DWRT CPU) LC2 Volts Petrol AFR2, (DWRT CPU) Link 0 Status, (DWRT CPU) Link 1 Status, (DWRT CPU) Power, (DWRT CPU) Power (uncorrected), (DWRT CPU) Power Drum 1, (DWRT CPU) Power Drum 1 (uncorrected), (DWRT CPU) Sampling, (DWRT CPU) Speed, (DWRT CPU) Speed 1, (DWRT CPU) TCP RX kB/s, (DWRT CPU) TCP TX kB/s, (DWRT CPU) Torque, (DWRT CPU) Torque (uncorrected), (DWRT CPU) Torque Drum 1, (DWRT CPU) Torque Drum 1 (uncorrected), (DWRT CPU) UDP RX kB/s, (DWRT CPU) User Analog 1, (DWRT CPU) User Analog 2, (DWRT CPU) User Analog 3, (DWRT CPU) User Analog 4, (Gen) Sampling, (Gen) Sampling Duration, (Harley - ECU Type 14 SW Level 141) Accel Enrichment, (Harley - ECU Type 14 SW Level 141) Decel Enleanment, (Harley - ECU Type 14 SW Level 141) Desired Air/Fuel, (Harley - ECU Type 14 SW Level 141) Engine Speed, (Harley - ECU Type 14 SW Level 141) Engine Temperature, (Harley - ECU Type 14 SW Level 141) Front Adaptive Fuel Factor, (Harley - ECU Type 14 SW Level 141) Front Closed Loop Integrator, (Harley - ECU Type 14 SW Level 141) Front Spark Knock Retard, (Harley - ECU Type 14 SW Level 141) Idle Air Control Motor Position, (Harley - ECU Type 14 SW Level 141) Injector Time Front, (Harley - ECU Type 14 SW Level 141) Injector Time Rear, (Harley - ECU Type 14 SW Level 141) Intake Air Temperature, (Harley - ECU Type 14 SW Level 141) Manifold Absolute Pressure, (Harley - ECU Type 14 SW Level 141) Rear Adaptive Fuel Factor, (Harley - ECU Type 14 SW Level 141) Rear Closed Loop Integrator, (Harley - ECU Type 14 SW Level 141) Rear Spark Knock Retard, (Harley - ECU Type 14 SW Level 141) Spark Advance Front, (Harley - ECU Type 14 SW Level 141) Spark Advance Rear, (Harley - ECU Type 14 SW Level 141) Throttle Position, (Harley - ECU Type 14 SW Level 141) Throttle Position Sensor Voltage, (Harley - ECU Type 14 SW Level 141) VE Front, (Harley - ECU Type 14 SW Level 141) VE New Front, (Harley - ECU Type 14 SW Level 141) VE New Rear, (Harley - ECU Type 14 SW Level 141) VE Rear, (Harley - ECU Type 14 SW Level 141) Vehicle Speed, (Harley - ECU Type 14 SW Level 141) WBO2 AFR Front, (Harley - ECU Type 14 SW Level 141) WBO2 AFR Rear, (PV) Accel Enrichment, (PV) AT Lambda 1, (PV) AT Lambda 2, (PV) Battery Voltage, (PV) Decel Enleanment, (PV) Desired Air/Fuel, (PV) Desired Lambda, (PV) Engine Speed, (PV) Engine Temperature, (PV) Front Adaptive Fuel Factor, (PV) Front Closed Loop Integrator, (PV) Front Spark Knock Retard, (PV) Idle Air Control Motor Position, (PV) Idle Set Speed, (PV) Injector Time Front, (PV) Injector Time Rear, (PV) Intake Air Temperature, (PV) Manifold Absolute Pressure, (PV) Rear Adaptive Fuel Factor, (PV) Rear Closed Loop Integrator, (PV) Rear Spark Knock Retard, (PV) Software Level, (PV) Spark Advance Front, (PV) Spark Advance Rear, (PV) Throttle Position, (PV) Throttle Position Sensor, (PV) Twistgrip Position, (PV) VE Front, (PV) VE New Front, (PV) VE New Rear, (PV) VE Rear, (PV) Vehicle Speed, (PV) Warm-up Fuel AFR (Lambda), (PV) Warm-up Fuel AFR (Ratio), (PV) WBO2 AFR Front, (PV) WBO2 AFR Rear, 
2.65, 19.14, 100.44, 70.47, 71.17, , 15.377, 0.982, 197.112, 197.112, 0.877, 367.169, 367.169, 367.169, 15.322, 75.883, , 35.06, 35.24, 7.377, 21.554, 0, 0, 65.246, 66.477, 65.246, 66.477, 1, 67.882, 67.882, 0.025, 0.033, 335.94, 342.27, 335.94, 342.27, 4.861, 7.377, 21.554, , , 1, 2.698, 0, 0, 12.5, 3.332, 203, 0, 0, 0, 80, 14.615, 15.067, 108.604, 102.756, 100, 0, 0, 28.719, 29, 100, 4.41, 91.279, 0, 0, 94.558, 66.255, 0, 0, 0, 0, 0, 14, 0, 12.5, 0, 3.332, 203, 0, 0, 0, 80, 1, 0.015, 0.015, 108.604, 102.756, 100, 0, 0, 141, 28.72, 29, 100, 4.41, 0, 91.279, 0, 0, 94.558, 66.255, 0, 0, 0, 0, 
2.7, 19.14, 100.44, 70.47, 71.17, , 15.42, 0.982, 201.976, 201.976, 0.987, 368.203, 368.203, 368.203, 16.595, 73.306, , 35.06, 35.24, 7.377, 21.755, 0, 0, 66.146, 67.394, 66.146, 67.394, 1, 68.636, 68.636, 0.025, 0.033, 309.956, 315.796, 309.956, 315.796, 4.865, 7.377, 21.755, , , 1, 2.748, 0, 0, 12.5, 3.37, 203, 0, 0, 0, 80, 14.569, 15.03, 108.258, 102.685, 100, 0, 0, 28.815, 29, 100, 4.41, 91.183, 0, 0, 94.365, 66.973, 0, 0, 0, 0, 0, 14, 0, 12.5, 0, 3.37, 203, 0, 0, 0, 80, 1, 0.014, 0.015, 108.258, 102.685, 100, 0, 0, 141, 28.817, 29, 100, 4.41, 0, 91.183, 0, 0, 94.365, 66.973, 0, 0, 0, 0, 
2.75, 19.14, 100.44, 70.47, 71.17, , 15.467, 0.982, 206.919, 206.919, 1.097, 369.328, 369.328, 369.328, 17.847, 70.728, , 35.06, 35.24, 7.377, 21.947, 0, 0, 67.078, 68.343, 67.078, 68.343, 1, 69.394, 69.394, 0.025, 0.033, 288.247, 293.677, 288.247, 293.677, 4.87, 7.377, 21.947, , , 1, 2.798, 0, 0, 12.5, 3.409, 203, 0, 0, 0, 80, 14.522, 14.994, 107.912, 102.614, 100, 0, 0, 28.912, 29, 100, 4.41, 91.087, 0, 0, 94.173, 67.69, 0, 0, 0, 0, 0, 14, 0, 12.5, 0, 3.409, 203, 0, 0, 0, 80, 1, 0.014, 0.015, 107.912, 102.614, 100, 0, 0, 141, 28.913, 29, 100, 4.41, 0, 91.087, 0, 0, 94.173, 67.69, 0, 0, 0, 0, 
2.8, 19.14, 100.44, 70.47, 71.17, , 15.514, 0.982, 211.887, 211.887, 1.207, 370.476, 370.476, 370.476, 19.058, 68.151, , 35.06, 35.24, 7.377, 22.121, 0, 0, 68.012, 69.295, 68.012, 69.295, 1, 70.146, 70.146, 0.025, 0.033, 270.175, 275.265, 270.175, 275.265, 4.878, 7.377, 22.121, , , 1, 2.848, 0, 0, 12.5, 3.448, 203, 0, 0, 0, 80, 14.488, 14.966, 107.6, 102.55, 100, 0, 0, 29.008, 29.008, 100, 4.41, 91.051, 0, 0, 94.041, 68.422, 0, 0, 0, 0, 0, 14, 0, 12.5, 0, 3.448, 203, 0, 0, 0, 80, 1, 0.014, 0.015, 107.6, 102.55, 100, 0, 0, 141, 29.01, 29.008, 100, 4.41, 0, 91.051, 0, 0, 94.041, 68.422, 0, 0, 0, 0, 
2.85, 19.14, 100.44, 70.47, 71.17, , 15.527, 0.982, 216.951, 216.951, 1.317, 370.79, 370.79, 370.79, 20.241, 65.573, , 35.06, 35.24, 7.378, 22.236, 0, 0, 68.807, 70.107, 68.807, 70.107, 1, 70.898, 70.898, 0.025, 0.033, 253.918, 258.701, 253.918, 258.701, 4.925, 7.378, 22.236, , , 1, 2.898, 0, 0, 12.5, 3.493, 203, 0, 0, 0, 80, 14.592, 15.036, 107.6, 102.55, 100, 0, 0, 29.112, 29.112, 100, 4.414, 91.566, 0, 0, 94.453, 69.321, 0, 0, 0, 0, 0, 14, 0, 12.5, 0, 3.493, 203, 0, 0, 0, 80, 1, 0.014, 0.015, 107.6, 102.55, 100, 0, 0, 141, 29.113, 29.112, 100, 4.414, 0, 91.566, 0, 0, 94.453, 69.321, 0, 0, 0, 0, 
2.9, 19.14, 100.44, 70.47, 71.17, , 15.572, 0.982, 222.032, 222.032, 1.427, 371.884, 371.884, 371.884, 21.397, 62.996, , 35.06, 35.272, 7.378, 22.322, 0, 0, 69.746, 71.061, 69.746, 71.061, 1, 71.653, 71.653, 0.025, 0.033, 240.497, 245.026, 240.497, 245.026, 4.972, 7.378, 22.322, , , 1, 2.948, 0, 0, 12.5, 3.539, 203, 0, 0, 0, 80, 14.695, 15.106, 107.6, 102.55, 100, 0, 0, 29.215, 29.215, 100, 4.419, 92.08, 0, 0, 94.864, 70.219, 0, 0, 0, 0, 0, 14, 0, 12.5, 0, 3.539, 203, 0, 0, 0, 80, 1, 0.014, 0.015, 107.6, 102.55, 100, 0, 0, 141, 29.216, 29.215, 100, 4.419, 0, 92.08, 0, 0, 94.864, 70.219, 0, 0, 0, 0, 
2.95, 19.14, 100.44, 70.47, 71.17, , 15.565, 0.982, 227.221, 227.221, 1.538, 371.74, 371.74, 371.74, 22.907, 60.418, , 35.06, 35.668, 7.379, 22.303, 0, 0, 70.46, 71.789, 70.46, 71.789, 1, 72.411, 72.411, 0.025, 0.033, 225.983, 230.238, 225.983, 230.238, 5.019, 7.379, 22.303, , , 1, 2.998, 0, 0, 12.5, 3.585, 203, 0, 0, 0, 80, 14.798, 15.176, 107.6, 102.55, 100, 0, 0, 29.318, 29.318, 100, 4.423, 92.595, 0, 0, 95.276, 71.118, 0, 0, 0, 0, 0, 14, 0, 12.5, 0, 3.585, 203, 0, 0, 0, 80, 1, 0.015, 0.015, 107.6, 102.55, 100, 0, 0, 141, 29.319, 29.318, 100, 4.423, 0, 92.595, 0, 0, 95.276, 71.118, 0, 0, 0, 0, 
3, 19.14, 100.44, 70.47, 71.17, , 15.582, 0.982, 232.41, 232.41, 1.648, 372.177, 372.177, 372.177, 24.459, 57.841, , 35.06, 36.064, 7.379, 22.267, 0, 0, 71.284, 72.628, 71.284, 72.628, 1, 73.18, 73.18, 0.025, 0.033, 212.478, 216.48, 212.478, 216.48, 5.066, 7.379, 22.267, , , 1, 3.048, 0, 0, 12.5, 3.631, 203, 0, 0, 0, 80, 14.901, 15.247, 107.6, 102.55, 100, 0, 0, 29.421, 29.421, 100, 4.427, 93.109, 0, 0, 95.687, 72.017, 0, 0, 0, 0, 0, 14, 0, 12.5, 0, 3.631, 203, 0, 0, 0, 80, 1, 0.015, 0.015, 107.6, 102.55, 100, 0, 0, 141, 29.422, 29.421, 100, 4.427, 0, 93.109, 0, 0, 95.687, 72.017, 0, 0, 0, 0, 
3.05, 19.14, 100.44, 70.47, 71.17, , 15.593, 0.982, 237.639, 237.639, 1.758, 372.446, 372.446, 372.446, 25.605, 55.263, , 35.06, 36.46, 7.38, 22.165, 0, 0, 72.079, 73.438, 72.079, 73.438, 1, 73.935, 73.935, 0.025, 0.033, 202.563, 206.378, 202.563, 206.378, 5.131, 7.38, 22.165, , , 1, 3.098, 0, 0, 12.5, 3.675, 203, 0, 0, 0, 80, 14.991, 15.309, 107.516, 102.531, 100, 0, 0, 29.547, 29.5, 100, 4.429, 93.64, 0, 0, 96.093, 72.902, 0, 0, 0, 0, 0, 14, 0, 12.5, 0, 3.675, 203, 0, 0, 0, 80, 1, 0.015, 0.015, 107.516, 102.531, 100, 0, 0, 141, 29.547, 29.5, 100, 4.429, 0, 93.64, 0, 0, 96.093, 72.902, 0, 0, 0, 0, 
3.1, 19.14, 100.44, 70.47, 71.17, , 15.635, 0.982, 243.003, 243.003, 1.868, 373.457, 373.457, 373.457, 26.381, 52.686, , 35.06, 36.856, 7.38, 22.05, 0, 0, 73.021, 74.397, 73.021, 74.397, 1, 74.71, 74.71, 0.025, 0.033, 196.552, 200.254, 196.552, 200.254, 5.2, 7.38, 22.05, , , 1, 3.147, 0, 0, 12.5, 3.713, 203, 0, 0, 0, 80, 15.035, 15.348, 107.166, 102.46, 100, 0, 0, 29.74, 29.5, 100, 4.425, 94.224, 0, 0, 96.482, 73.745, 0, 0, 0, 0, 0, 14, 0, 12.5, 0, 3.713, 203, 0, 0, 0, 80, 1, 0.015, 0.015, 107.166, 102.46, 100, 0, 0, 141, 29.74, 29.5, 100, 4.425, 0, 94.224, 0, 0, 96.482, 73.745, 0, 0, 0, 0, 
3.15, 19.14, 100.44, 70.47, 71.17, , 15.668, 0.982, 248.359, 248.359, 1.978, 374.274, 374.274, 374.274, 26.739, 50.108, , 35.066, 37.24, 7.379, 21.879, 0, 0, 73.94, 75.334, 73.94, 75.334, 1, 75.468, 75.468, 0.025, 0.033, 193.719, 197.368, 193.719, 197.368, 5.269, 7.379, 21.879, , , 1, 3.197, 0, 0, 12.5, 3.752, 203, 0, 0, 0, 80, 15.08, 15.387, 106.816, 102.388, 100, 0, 0, 29.934, 29.5, 100, 4.421, 94.807, 0, 0, 96.872, 74.588, 0, 0, 0, 0, 0, 14, 0, 12.5, 0, 3.752, 203, 0, 0, 0, 80, 1, 0.015, 0.015, 106.816, 102.388, 100, 0, 0, 141, 29.934, 29.5, 100, 4.421, 0, 94.807, 0, 0, 96.872, 74.588, 0, 0, 0, 0, 
3.2, 19.14, 100.44, 70.47, 71.17, , 15.739, 0.982, 253.848, 253.848, 2.128, 375.978, 375.978, 375.978, 26.516, 66.906, , 35.138, 37.492, 7.379, 21.718, 0, 0, 75.034, 76.448, 75.034, 76.448, 1, 76.235, 76.235, 0.025, 0.033, 196.073, 199.766, 196.073, 199.766, 5.338, 7.379, 21.718, , , 1, 3.248, 0, 0, 12.5, 3.79, 203, 0, 0, 0, 80, 15.124, 15.426, 106.465, 102.316, 100, 0, 0, 30.128, 29.5, 100, 4.417, 95.391, 0, 0, 97.261, 75.431, 0, 0, 0, 0, 0, 14, 0, 12.5, 0, 3.79, 203, 0, 0, 0, 80, 1, 0.015, 0.016, 106.465, 102.316, 100, 0, 0, 141, 30.128, 29.5, 100, 4.417, 0, 95.391, 0, 0, 97.261, 75.431, 0, 0, 0, 0, 
3.25, 19.14, 100.44, 70.47, 71.17, , 15.747, 0.982, 259.296, 259.296, 2.077, 376.197, 376.197, 376.197, 25.592, 67.69, , 35.21, 37.744, 7.379, 21.617, 0, 0, 75.826, 77.255, 75.826, 77.255, 1, 77.005, 77.005, 0.025, 0.033, 202.667, 206.484, 202.667, 206.484, 5.389, 7.379, 21.617, , , 1, 3.298, 0, 0, 12.5, 3.828, 203, 0, 0, 0, 80, 15.169, 15.464, 106.115, 102.245, 100, 0, 0, 30.322, 29.5, 100, 4.414, 95.975, 0, 0, 97.65, 76.274, 0, 0, 0, 0, 0, 14, 0, 12.5, 0, 3.828, 203, 0, 0, 0, 80, 1, 0.015, 0.016, 106.115, 102.245, 100, 0, 0, 141, 30.322, 29.5, 100, 4.414, 0, 95.975, 0, 0, 97.65, 76.274, 0, 0, 0, 0, 
3.3, 19.14, 100.44, 70.47, 71.17, , 15.809, 0.982, 264.855, 264.855, 2.025, 377.674, 377.674, 377.674, 24.683, 68.474, , 35.282, 37.996, 7.378, 21.531, 0, 0, 76.887, 78.335, 76.887, 78.335, 1, 77.778, 77.778, 0.025, 0.033, 210.962, 214.935, 210.962, 214.935, 5.428, 7.378, 21.531, , , 1, 3.348, 0, 0, 12.5, 3.867, 203, 0, 0, 0, 80, 15.217, 15.506, 105.763, 102.172, 100, 0, 0, 30.508, 29.508, 100, 4.41, 96.551, 0, 0, 98.041, 77.112, 0, 0, 0, 0, 0, 14, 0, 12.5, 0, 3.867, 203, 0, 0, 0, 80, 1, 0.015, 0.016, 105.763, 102.172, 100, 0, 0, 141, 30.508, 29.508, 100, 4.41, 0, 96.551, 0, 0, 98.041, 77.112, 0, 0, 0, 0, 
3.35, 19.14, 100.44, 70.47, 71.17, , 15.807, 0.982, 270.461, 270.461, 1.973, 377.653, 377.653, 377.653, 23.784, 69.258, , 35.354, 38.248, 7.378, 21.534, 0, 0, 77.646, 79.107, 77.646, 79.107, 1, 78.56, 78.56, 0.025, 0.033, 218.836, 222.959, 218.836, 222.959, 5.468, 7.378, 21.534, , , 1, 3.398, 0, 0, 12.5, 3.908, 203, 0, 0, 0, 80, 15.31, 15.585, 105.393, 102.096, 100, 0, 0, 30.612, 29.612, 100, 4.414, 97.066, 0, 0, 98.453, 77.882, 0, 0, 0, 0, 0, 14, 0, 12.5, 0, 3.908, 203, 0, 0, 0, 80, 1, 0.015, 0.016, 105.393, 102.096, 100, 0, 0, 141, 30.612, 29.612, 100, 4.414, 0, 97.066, 0, 0, 98.453, 77.882, 0, 0, 0, 0, 
3.4, 19.139, 100.44, 70.47, 71.171, , 15.816, 0.982, 277.636, 277.636, 1.921, 377.884, 377.884, 377.884, 22.577, 70.041, , 35.388, 38.399, 7.377, 21.553, 0, 0, 78.657, 80.137, 78.657, 80.137, 1, 79.639, 79.639, 0.025, 0.033, 229.737, 234.066, 229.737, 234.066, 5.508, 7.377, 21.553, , , 1, 3.448, 0, 0, 12.5, 3.95, 203, 0, 0, 0, 80, 15.403, 15.663, 105.022, 102.019, 100, 0, 0, 30.715, 29.715, 100, 4.419, 97.58, 0, 0, 98.864, 78.653, 0, 0, 0, 0, 0, 14, 0, 12.5, 0, 3.95, 203, 0, 0, 0, 80, 1, 0.015, 0.016, 105.022, 102.019, 100, 0, 0, 141, 30.715, 29.715, 100, 4.419, 0, 97.58, 0, 0, 98.864, 78.653, 0, 0, 0, 0, 
3.45, 19.138, 100.44, 70.47, 71.172, , 15.824, 0.982, 284.186, 284.186, 1.869, 378.117, 378.117, 378.117, 21.721, 70.825, , 34.992, 37.391, 7.377, 21.694, 0, 0, 79.582, 81.08, 79.582, 81.08, 1, 80.419, 80.419, 0.025, 0.033, 240.209, 244.735, 240.209, 244.735, 5.544, 7.377, 21.694, , , 1, 3.498, 0, 0, 12.5, 3.991, 203, 0, 0, 0, 80, 15.496, 15.742, 104.652, 101.943, 100, 0, 0, 30.818, 29.818, 100, 4.423, 98.095, 0, 0, 99.276, 79.424, 0, 0, 0, 0, 0, 14, 0, 12.5, 0, 3.991, 203, 0, 0, 0, 80, 1, 0.016, 0.016, 104.652, 101.943, 100, 0, 0, 141, 30.818, 29.818, 100, 4.423, 0, 98.095, 0, 0, 99.276, 79.424, 0, 0, 0, 0, 
3.5, 19.137, 100.44, 70.47, 71.173, , 15.852, 0.982, 290.006, 290.006, 1.817, 378.802, 378.802, 378.802, 20.892, 71.609, , 34.596, 36.383, 7.377, 21.837, 0, 0, 80.493, 82.008, 80.493, 82.008, 1, 81.189, 81.189, 0.025, 0.033, 250.259, 254.974, 250.259, 254.974, 5.577, 7.377, 21.837, , , 1, 3.548, 0, 0, 12.5, 4.033, 203, 0, 0, 0, 80, 15.589, 15.82, 104.281, 101.867, 100, 0, 0, 30.921, 29.921, 100, 4.427, 98.609, 0, 0, 99.687, 80.194, 0, 0, 0, 0, 0, 14, 0, 12.5, 0, 4.033, 203, 0, 0, 0, 80, 1, 0.016, 0.016, 104.281, 101.867, 100, 0, 0, 141, 30.921, 29.921, 100, 4.427, 0, 98.609, 0, 0, 99.687, 80.194, 0, 0, 0, 0, 
3.55, 19.137, 100.44, 70.47, 71.173, , 15.852, 0.982, 295.844, 295.844, 1.765, 378.826, 378.826, 378.826, 20.076, 72.392, , 34.2, 35.375, 7.377, 21.988, 0, 0, 81.266, 82.798, 81.266, 82.798, 1, 81.963, 81.963, 0.025, 0.033, 260.53, 265.438, 260.53, 265.438, 5.609, 7.377, 21.988, , , 1, 3.598, 0, 0, 12.5, 4.073, 203, 0, 0, 0, 80, 15.666, 15.886, 103.964, 101.786, 100, 0, 0, 31.015, 30.025, 100, 4.43, 99.079, 0, 0, 100.079, 81.019, 0, 0, 0, 0, 0, 13.999, 0, 12.5, 0, 4.073, 203, 0, 0, 0, 80, 1, 0.016, 0.016, 103.964, 101.786, 100, 0, 0, 141, 31.015, 30.025, 100, 4.43, 0, 99.079, 0, 0, 100.079, 81.019, 0, 0, 0, 0, 
3.6, 19.136, 100.44, 70.47, 71.174, , 15.877, 0.982, 301.753, 301.753, 1.713, 379.435, 379.435, 379.435, 19.281, 73.176, , 33.804, 34.367, 7.377, 22.135, 0, 0, 82.167, 83.717, 82.167, 83.717, 1, 82.733, 82.733, 0.025, 0.033, 271.848, 276.97, 271.848, 276.97, 5.642, 7.377, 22.135, , , 1, 3.648, 0, 0, 12.5, 4.113, 203, 0, 0, 0, 80, 15.693, 15.909, 103.816, 101.696, 100, 0, 0, 31.076, 30.127, 100, 4.428, 99.409, 0, 0, 100.409, 82.015, 0, 0, 0, 0, 0, 13.995, 0, 12.5, 0, 4.113, 203, 0, 0, 0, 80, 1, 0.016, 0.016, 103.816, 101.696, 100, 0, 0, 141, 31.076, 30.127, 100, 4.428, 0, 99.409, 0, 0, 100.409, 82.015, 0, 0, 0, 0, 
3.65, 19.135, 100.44, 70.47, 71.175, , 15.887, 0.982, 307.74, 307.74, 1.662, 379.694, 379.694, 379.694, 18.489, 73.96, , 33.472, 33.475, 7.377, 22.234, 0, 0, 83, 84.566, 83, 84.566, 1, 83.513, 83.513, 0.025, 0.033, 283.705, 289.048, 283.705, 289.048, 5.674, 7.377, 22.234, , , 1, 3.698, 0, 0, 12.5, 4.153, 203, 0, 0, 0, 80, 15.72, 15.933, 103.668, 101.605, 100, 0, 0, 31.138, 30.23, 100, 4.426, 99.738, 0, 0, 100.738, 83.012, 0, 0, 0, 0, 0, 13.991, 0, 12.5, 0, 4.153, 203, 0, 0, 0, 80, 1, 0.016, 0.016, 103.668, 101.605, 100, 0, 0, 141, 31.138, 30.23, 100, 4.426, 0, 99.738, 0, 0, 100.738, 83.012, 0, 0, 0, 0, 
3.7, 19.134, 100.44, 70.47, 71.176, , 15.877, 0.982, 313.727, 313.727, 1.61, 379.48, 379.48, 379.48, 17.718, 74.744, , 33.868, 33.907, 7.377, 22.33, 0, 0, 83.718, 85.296, 83.718, 85.296, 1, 84.287, 84.287, 0.025, 0.033, 295.835, 301.407, 295.835, 301.407, 5.705, 7.377, 22.33, , , 1, 3.748, 0, 0, 12.5, 4.192, 203, 0, 0, 0, 80, 15.747, 15.956, 103.52, 101.514, 100, 0, 0, 31.2, 30.333, 100, 4.425, 100.068, 0, 0, 101.068, 84.008, 0, 0, 0, 0, 0, 13.987, 0, 12.5, 0, 4.192, 203, 0, 0, 0, 80, 1, 0.016, 0.016, 103.52, 101.514, 100, 0, 0, 141, 31.2, 30.333, 100, 4.425, 0, 100.068, 0, 0, 101.068, 84.008, 0, 0, 0, 0, 
3.75, 19.133, 100.44, 70.47, 71.177, , 15.866, 0.982, 319.771, 319.771, 1.558, 379.252, 379.252, 379.252, 16.954, 75.527, , 34.264, 34.339, 7.377, 22.36, 0, 0, 84.436, 86.028, 84.436, 86.028, 1, 85.069, 85.069, 0.025, 0.033, 308.908, 314.727, 308.908, 314.727, 5.735, 7.377, 22.36, , , 1, 3.797, 0, 0, 12.5, 4.232, 203, 0, 0, 0, 80, 15.773, 15.979, 103.372, 101.423, 100, 0, 0, 31.262, 30.436, 100, 4.423, 100.397, 0, 0, 101.397, 85.004, 0, 0, 0, 0, 0, 13.983, 0, 12.5, 0, 4.232, 203, 0, 0, 0, 80, 1, 0.016, 0.016, 103.372, 101.423, 100, 0, 0, 141, 31.262, 30.436, 100, 4.423, 0, 100.397, 0, 0, 101.397, 85.004, 0, 0, 0, 0, 
3.8, 19.133, 100.44, 70.47, 71.177, , 15.832, 0.982, 325.916, 325.916, 1.506, 378.472, 378.472, 378.472, 16.207, 76.311, , 34.66, 34.771, 7.377, 22.39, 0, 0, 85.029, 86.631, 85.029, 86.631, 1, 85.846, 85.846, 0.025, 0.033, 322.415, 328.489, 322.415, 328.489, 5.766, 7.377, 22.39, , , 1, 3.847, 0, 0, 12.5, 4.271, 203, 0, 0, 0, 80, 15.8, 16.003, 103.224, 101.332, 100, 0, 0, 31.323, 30.539, 100, 4.421, 100.727, 0, 0, 101.727, 86.001, 0, 0, 0, 0, 0, 13.978, 0, 12.5, 0, 4.271, 203, 0, 0, 0, 80, 1, 0.016, 0.016, 103.224, 101.332, 100, 0, 0, 141, 31.323, 30.539, 100, 4.421, 0, 100.727, 0, 0, 101.727, 86.001, 0, 0, 0, 0, 
3.85, 19.132, 100.44, 70.47, 71.178, , 15.799, 0.982, 332.074, 332.074, 1.454, 377.699, 377.699, 377.699, 15.479, 77.095, , 35.056, 35.203, 7.377, 22.39, 0, 0, 85.618, 87.231, 85.618, 87.231, 1, 86.615, 86.615, 0.025, 0.033, 336.974, 343.321, 336.974, 343.321, 5.797, 7.377, 22.39, , , 1, 3.898, 0, 0, 12.5, 4.311, 203, 0, 0, 0, 80, 15.827, 16.026, 103.076, 101.241, 100, 0, 0, 31.385, 30.641, 100, 4.42, 101.056, 0, 0, 102.056, 86.997, 0, 0, 0, 0, 0, 13.974, 0, 12.5, 0, 4.311, 203, 0, 0, 0, 80, 1, 0.016, 0.016, 103.076, 101.241, 100, 0, 0, 141, 31.385, 30.641, 100, 4.42, 0, 101.056, 0, 0, 102.056, 86.997, 0, 0, 0, 0, 
3.9, 19.131, 100.44, 70.47, 71.179, , 15.75, 0.982, 338.385, 338.385, 1.402, 376.575, 376.575, 376.575, 14.756, 77.878, , 35.414, 35.586, 7.377, 22.39, 0, 0, 86.134, 87.755, 86.134, 87.755, 1, 87.39, 87.39, 0.025, 0.033, 352.656, 359.297, 352.656, 359.297, 5.838, 7.377, 22.39, , , 1, 3.947, 0, 0, 12.5, 4.351, 203, 0, 0, 0, 80, 15.854, 16.05, 102.928, 101.15, 100, 0, 0, 31.447, 30.744, 100, 4.418, 101.386, 0, 0, 102.386, 87.993, 0, 0, 0, 0, 0, 13.97, 0, 12.5, 0, 4.351, 203, 0, 0, 0, 80, 1, 0.016, 0.016, 102.928, 101.15, 100, 0, 0, 141, 31.447, 30.744, 100, 4.418, 0, 101.386, 0, 0, 102.386, 87.993, 0, 0, 0, 0, 
3.95, 19.13, 100.44, 70.47, 71.18, , 15.721, 0.982, 344.696, 344.696, 1.35, 375.913, 375.913, 375.913, 14.051, 78.662, , 35.344, 35.41, 7.377, 22.39, 0, 0, 86.743, 88.375, 86.743, 88.375, 1, 88.161, 88.161, 0.025, 0.033, 369.82, 376.786, 369.82, 376.786, 5.881, 7.377, 22.39, , , 1, 3.997, 0, 0, 12.5, 4.39, 203, 0, 0, 0, 80, 15.88, 16.073, 102.78, 101.059, 100, 0, 0, 31.508, 30.847, 100, 4.416, 101.715, 0, 0, 102.715, 88.99, 0, 0, 0, 0, 0, 13.966, 0, 12.5, 0, 4.39, 203, 0, 0, 0, 80, 1, 0.016, 0.016, 102.78, 101.059, 100, 0, 0, 141, 31.508, 30.847, 100, 4.416, 0, 101.715, 0, 0, 102.715, 88.99, 0, 0, 0, 0, 
